Date,Product_ID,Product_Name,Product_Category,Brand,Season,Is_Festival,Sales_Multiplier,Units_Sold,Revenue,Net_Profit,Year,Month,Week,Day,DayOfWeek,Quarter,Weekend,Lag_1,Lag_7,Lag_30,Rolling_7,Rolling_30,Demand_Growth
2025-09-10,PR008,Microwave Oven,Electronics,LG,Monsoon,No,1.12,24,479976.0,58839.43,2025,9,37,10,2,3,0,9.0,9.0,15.0,13.857142857142858,14.333333333333334,1.6666666666666665
2025-09-11,PR008,Microwave Oven,Electronics,LG,Monsoon,No,1.12,19,379981.0,45731.17,2025,9,37,11,3,3,0,24.0,17.0,12.0,14.142857142857142,14.566666666666666,-0.20833333333333337
2025-09-13,PR008,Microwave Oven,Electronics,LG,Monsoon,No,1.12,14,279986.0,33707.32,2025,9,37,13,5,3,1,19.0,7.0,12.0,15.142857142857142,14.633333333333333,-0.26315789473684215
2025-09-17,PR008,Microwave Oven,Electronics,LG,Monsoon,No,1.12,24,479976.0,67750.04000000001,2025,9,38,17,2,3,0,14.0,12.0,20.0,16.857142857142858,14.766666666666667,0.7142857142857142
2025-09-18,PR008,Microwave Oven,Electronics,LG,Monsoon,No,1.12,11,219989.0,34151.73,2025,9,38,18,3,3,0,24.0,18.0,9.0,15.857142857142858,14.833333333333334,-0.5416666666666667
2025-09-20,PR008,Microwave Oven,Electronics,LG,Monsoon,No,1.12,8,159992.0,21989.63,2025,9,38,20,5,3,1,11.0,10.0,7.0,15.571428571428571,14.866666666666667,-0.2727272727272727
2025-09-25,PR008,Microwave Oven,Electronics,LG,Monsoon,No,1.12,18,359982.0,41607.58,2025,9,39,25,3,3,0,8.0,9.0,13.0,16.857142857142858,15.033333333333333,1.25
2025-09-27,PR008,Microwave Oven,Electronics,LG,Monsoon,No,1.12,11,219989.0,23403.48,2025,9,39,27,5,3,1,18.0,24.0,7.0,15.0,15.166666666666666,-0.38888888888888884
2025-09-29,PR008,Microwave Oven,Electronics,LG,Monsoon,No,1.12,15,299985.0,51320.92,2025,9,40,29,0,3,0,11.0,19.0,44.0,14.428571428571429,14.2,0.36363636363636354
2025-09-30,PR008,Microwave Oven,Electronics,LG,Monsoon,No,1.12,19,379981.0,43419.91,2025,9,40,30,1,3,0,15.0,14.0,13.0,15.142857142857142,14.4,0.2666666666666666
2025-10-05,PR008,Microwave Oven,Electronics,LG,Festive,No,1.28,12,239988.0,20779.06,2025,10,40,5,6,4,1,19.0,24.0,25.0,13.428571428571429,13.966666666666667,-0.368421052631579
2025-10-06,PR008,Microwave Oven,Electronics,LG,Festive,No,1.28,13,259987.0,34691.15,2025,10,41,6,0,4,0,12.0,11.0,8.0,13.714285714285714,14.133333333333333,0.08333333333333326
2025-10-08,PR008,Microwave Oven,Electronics,LG,Festive,No,1.28,34,679966.0,85668.54000000001,2025,10,41,8,2,4,0,13.0,8.0,32.0,17.428571428571427,14.2,1.6153846153846154
2025-10-11,PR008,Microwave Oven,Electronics,LG,Festive,No,1.28,11,219989.0,27654.63,2025,10,41,11,5,4,1,34.0,18.0,17.0,16.428571428571427,14.0,-0.6764705882352942
2025-10-12,PR008,Microwave Oven,Electronics,LG,Festive,No,1.28,14,279986.0,35164.35,2025,10,41,12,6,4,1,11.0,11.0,8.0,16.857142857142858,14.2,0.2727272727272727
2025-10-13,PR008,Microwave Oven,Electronics,LG,Festive,No,1.28,28,559972.0,84669.51000000001,2025,10,42,13,0,4,0,14.0,15.0,10.0,18.714285714285715,14.8,1.0
2025-10-14,PR008,Microwave Oven,Electronics,LG,Festive,No,1.28,20,399980.0,43203.33,2025,10,42,14,1,4,0,28.0,19.0,25.0,18.857142857142858,14.633333333333333,-0.2857142857142857
2025-10-17,PR008,Microwave Oven,Electronics,LG,Festive,No,1.28,10,199990.0,24763.95,2025,10,42,17,4,4,0,20.0,12.0,11.0,18.571428571428573,14.6,-0.5
2025-10-19,PR008,Microwave Oven,Electronics,LG,Festive,No,1.28,14,279986.0,48424.9,2025,10,42,19,6,4,1,10.0,13.0,5.0,18.714285714285715,14.9,0.3999999999999999
2025-10-22,PR008,Microwave Oven,Electronics,LG,Festive,No,1.28,12,239988.0,32998.2,2025,10,43,22,2,4,0,14.0,34.0,13.0,15.571428571428571,14.866666666666667,-0.1428571428571429
2025-10-25,PR008,Microwave Oven,Electronics,LG,Festive,No,1.28,11,219989.0,37452.84,2025,10,43,25,5,4,1,12.0,11.0,15.0,15.571428571428571,14.733333333333333,-0.08333333333333337
2025-10-29,PR008,Microwave Oven,Electronics,LG,Festive,No,1.28,14,279986.0,44652.86,2025,10,44,29,2,4,0,11.0,14.0,12.0,15.571428571428571,14.8,0.2727272727272727
2025-10-30,PR008,Microwave Oven,Electronics,LG,Festive,No,1.28,12,239988.0,35407.08,2025,10,44,30,3,4,0,14.0,28.0,6.0,13.285714285714286,15.0,-0.1428571428571429
2025-10-31,PR008,Microwave Oven,Electronics,LG,Festive,No,1.28,12,239988.0,38788.64,2025,10,44,31,4,4,0,12.0,20.0,9.0,12.142857142857142,15.1,0.0
2025-11-02,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,12,239988.0,38878.29,2025,11,44,2,6,4,1,12.0,10.0,17.0,12.428571428571429,14.933333333333334,0.0
2025-11-03,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,10,199990.0,24769.68,2025,11,45,3,0,4,0,12.0,14.0,7.0,11.857142857142858,15.033333333333333,-0.16666666666666663
2025-11-04,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,10,199990.0,21591.72,2025,11,45,4,1,4,0,10.0,12.0,12.0,11.571428571428571,14.966666666666667,0.0
2025-11-05,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,23,459977.0,56892.520000000004,2025,11,45,5,2,4,0,10.0,11.0,18.0,13.285714285714286,15.133333333333333,1.2999999999999998
2025-11-06,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,20,399980.0,43822.270000000004,2025,11,45,6,3,4,0,23.0,14.0,10.0,14.142857142857142,15.466666666666667,-0.13043478260869568
2025-11-08,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,34,679966.0,85439.77,2025,11,45,8,5,4,1,20.0,12.0,9.0,17.285714285714285,16.3,0.7
2025-11-09,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,8,159992.0,18274.44,2025,11,45,9,6,4,1,34.0,12.0,24.0,16.714285714285715,15.766666666666667,-0.7647058823529411
2025-11-10,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,9,179991.0,25024.4,2025,11,46,10,0,4,0,8.0,12.0,19.0,16.285714285714285,15.433333333333334,0.125
2025-11-14,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,10,199990.0,25409.82,2025,11,46,14,4,4,0,9.0,10.0,14.0,16.285714285714285,15.3,0.11111111111111116
2025-11-15,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,26,519974.0,64025.259999999995,2025,11,46,15,5,4,1,10.0,10.0,24.0,18.571428571428573,15.366666666666667,1.6
2025-11-17,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,29,579971.0,71895.6,2025,11,47,17,0,4,0,26.0,23.0,11.0,19.428571428571427,15.966666666666667,0.11538461538461542
2025-11-20,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,8,159992.0,14699.2,2025,11,47,20,3,4,0,29.0,20.0,8.0,17.714285714285715,15.966666666666667,-0.7241379310344828
2025-11-22,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,14,279986.0,42552.7,2025,11,47,22,5,4,1,8.0,34.0,18.0,14.857142857142858,15.833333333333334,0.75
2025-11-23,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,16,319984.0,45734.95,2025,11,47,23,6,4,1,14.0,8.0,11.0,16.0,16.0,0.1428571428571428
2025-11-24,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,21,419979.0,62443.0,2025,11,48,24,0,4,0,16.0,9.0,15.0,17.714285714285715,16.2,0.3125
2025-11-26,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,9,179991.0,27382.96,2025,11,48,26,2,4,0,21.0,10.0,19.0,17.571428571428573,15.866666666666667,-0.5714285714285714
2025-11-27,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,12,239988.0,20453.2,2025,11,48,27,3,4,0,9.0,26.0,12.0,15.571428571428571,15.866666666666667,0.33333333333333326
2025-11-29,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,17,339983.0,44566.44,2025,11,48,29,5,4,1,12.0,29.0,13.0,13.857142857142858,16.0,0.41666666666666674
2025-11-30,PR008,Microwave Oven,Electronics,LG,Festive,No,1.35,13,259987.0,27294.9,2025,11,48,30,6,4,1,17.0,8.0,34.0,14.571428571428571,15.3,-0.23529411764705888
2025-12-02,PR008,Microwave Oven,Electronics,LG,Winter,No,1.18,20,399980.0,64768.8,2025,12,49,2,1,4,0,13.0,14.0,11.0,15.428571428571429,15.6,0.5384615384615385
2025-12-05,PR008,Microwave Oven,Electronics,LG,Winter,No,1.18,32,639968.0,82463.31,2025,12,49,5,4,4,0,20.0,16.0,14.0,17.714285714285715,16.2,0.6000000000000001
2025-12-08,PR008,Microwave Oven,Electronics,LG,Winter,No,1.18,17,339983.0,38984.62,2025,12,50,8,0,4,0,32.0,21.0,28.0,17.142857142857142,15.833333333333334,-0.46875
2025-12-09,PR008,Microwave Oven,Electronics,LG,Winter,No,1.18,17,339983.0,53323.83,2025,12,50,9,1,4,0,17.0,9.0,20.0,18.285714285714285,15.733333333333333,0.0
2025-12-10,PR008,Microwave Oven,Electronics,LG,Winter,No,1.18,11,219989.0,35215.01,2025,12,50,10,2,4,0,17.0,12.0,10.0,18.142857142857142,15.766666666666667,-0.3529411764705882
2025-12-11,PR008,Microwave Oven,Electronics,LG,Winter,No,1.18,15,299985.0,47605.74,2025,12,50,11,3,4,0,11.0,17.0,14.0,17.857142857142858,15.8,0.36363636363636354
2025-12-13,PR008,Microwave Oven,Electronics,LG,Winter,No,1.18,15,299985.0,39594.67,2025,12,50,13,5,4,1,15.0,13.0,12.0,18.142857142857142,15.9,0.0
2025-12-14,PR008,Microwave Oven,Electronics,LG,Winter,No,1.18,16,319984.0,41296.92,2025,12,50,14,6,4,1,15.0,20.0,11.0,17.571428571428573,16.066666666666666,0.06666666666666665
2025-12-15,PR008,Microwave Oven,Electronics,LG,Winter,No,1.18,17,339983.0,56436.8,2025,12,51,15,0,4,0,16.0,32.0,14.0,15.428571428571429,16.166666666666668,0.0625
2025-12-19,PR008,Microwave Oven,Electronics,LG,Winter,No,1.18,12,239988.0,32217.04,2025,12,51,19,4,4,0,17.0,17.0,12.0,14.714285714285714,16.166666666666668,-0.2941176470588235
2025-12-20,PR008,Microwave Oven,Electronics,LG,Winter,No,1.18,28,559972.0,74968.84,2025,12,51,20,5,4,1,12.0,17.0,12.0,16.285714285714285,16.7,1.3333333333333335
2025-12-21,PR008,Microwave Oven,Electronics,LG,Winter,No,1.18,7,139993.0,15247.69,2025,12,51,21,6,4,1,28.0,11.0,12.0,15.714285714285714,16.533333333333335,-0.75
2025-12-25,PR008,Microwave Oven,Electronics,LG,Winter,Yes,1.28,14,279986.0,41879.44,2025,12,52,25,3,4,0,7.0,15.0,10.0,15.571428571428571,16.666666666666668,1.0
2025-12-26,PR008,Microwave Oven,Electronics,LG,Winter,No,1.18,6,119994.0,13048.55,2025,12,52,26,4,4,0,14.0,15.0,10.0,14.285714285714286,16.533333333333335,-0.5714285714285714
2025-12-28,PR008,Microwave Oven,Electronics,LG,Winter,No,1.18,13,259987.0,39563.3,2025,12,52,28,6,4,1,6.0,16.0,23.0,13.857142857142858,16.2,1.1666666666666665
2025-12-30,PR008,Microwave Oven,Electronics,LG,Winter,No,1.18,11,219989.0,34502.91,2025,12,1,30,1,4,0,13.0,17.0,20.0,13.0,15.9,-0.15384615384615385
2024-01-01,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,2590,673400.0,97051.23,2024,1,1,1,0,1,0,,,,2590.0,2590.0,0.0
2024-01-02,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,2797,727220.0,97546.45999999999,2024,1,1,2,1,1,0,2590.0,,,2693.5,2693.5,0.07992277992277996
2024-01-03,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,2962,770120.0,91499.87,2024,1,1,3,2,1,0,2797.0,,,2783.0,2783.0,0.05899177690382551
2024-01-04,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,2959,769340.0,84438.9,2024,1,1,4,3,1,0,2962.0,,,2827.0,2827.0,-0.0010128291694800895
2024-01-05,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,1188,308880.0,37092.92,2024,1,1,5,4,1,0,2959.0,,,2499.2,2499.2,-0.5985130111524164
2024-01-06,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,2527,657020.0,87397.7,2024,1,1,6,5,1,1,1188.0,,,2503.8333333333335,2503.8333333333335,1.1271043771043772
2024-01-07,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,2588,672880.0,93995.61,2024,1,1,7,6,1,1,2527.0,,,2515.8571428571427,2515.8571428571427,0.024139295607439548
2024-01-08,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,1592,413920.0,57015.2,2024,1,2,8,0,1,0,2588.0,2590.0,,2373.285714285714,2400.375,-0.38485316846986095
2024-01-09,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,1665,432900.0,58187.38,2024,1,2,9,1,1,0,1592.0,2797.0,,2211.5714285714284,2318.6666666666665,0.04585427135678399
2024-01-10,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,2629,683540.0,87828.02,2024,1,2,10,2,1,0,1665.0,2962.0,,2164.0,2349.7,0.578978978978979
2024-01-11,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,1824,474240.0,60533.75,2024,1,2,11,3,1,0,2629.0,2959.0,,2001.857142857143,2301.909090909091,-0.306200076074553
2024-01-12,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,1815,471900.0,64004.72,2024,1,2,12,4,1,0,1824.0,1188.0,,2091.4285714285716,2261.3333333333335,-0.004934210526315819
2024-01-13,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,3066,797160.0,107512.58,2024,1,2,13,5,1,1,1815.0,2527.0,,2168.4285714285716,2323.230769230769,0.6892561983471075
2024-01-14,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,3081,801060.0,108654.06,2024,1,2,14,6,1,1,3066.0,2588.0,,2238.8571428571427,2377.3571428571427,0.004892367906066619
2024-01-15,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,3012,783120.0,97533.09,2024,1,3,15,0,1,0,3081.0,1592.0,,2441.714285714286,2419.6666666666665,-0.022395326192794496
2024-01-16,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,2232,580320.0,73517.59999999999,2024,1,3,16,1,1,0,3012.0,1665.0,,2522.714285714286,2407.9375,-0.2589641434262948
2024-01-17,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,1572,408720.0,48498.16,2024,1,3,17,2,1,0,2232.0,2629.0,,2371.714285714286,2358.764705882353,-0.29569892473118276
2024-01-18,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,2957,768820.0,101440.94,2024,1,3,18,3,1,0,1572.0,1824.0,,2533.5714285714284,2392.0,0.8810432569974556
2024-01-19,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,1971,512460.0,70495.89,2024,1,3,19,4,1,0,2957.0,1815.0,,2555.8571428571427,2369.842105263158,-0.33344606019614476
2024-01-20,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,2540,660400.0,102114.19,2024,1,3,20,5,1,1,1971.0,3066.0,,2480.714285714286,2378.35,0.2886859462201927
2024-01-21,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,1312,341120.0,40403.56,2024,1,3,21,6,1,1,2540.0,3081.0,,2228.0,2327.5714285714284,-0.48346456692913387
2024-01-22,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,1616,420160.0,61538.45,2024,1,4,22,0,1,0,1312.0,3012.0,,2028.5714285714287,2295.2272727272725,0.23170731707317072
2024-01-23,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,1395,362700.0,44286.869999999995,2024,1,4,23,1,1,0,1616.0,2232.0,,1909.0,2256.086956521739,-0.1367574257425742
2024-01-24,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,3304,859040.0,118384.25,2024,1,4,24,2,1,0,1395.0,1572.0,,2156.4285714285716,2299.75,1.368458781362007
2024-01-25,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,1840,478400.0,63100.729999999996,2024,1,4,25,3,1,0,3304.0,2957.0,,1996.857142857143,2281.36,-0.44309927360774815
2024-01-26,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,Yes,1.05,3606,937560.0,123078.25,2024,1,4,26,4,1,0,1840.0,1971.0,,2230.4285714285716,2332.3076923076924,0.9597826086956522
2024-01-27,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,1838,477880.0,53224.55,2024,1,4,27,5,1,1,3606.0,2540.0,,2130.1428571428573,2314.0,-0.49029395452024405
2024-01-28,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,2801,728260.0,102183.65000000001,2024,1,4,28,6,1,1,1838.0,1312.0,,2342.8571428571427,2331.3928571428573,0.5239390642002175
2024-01-29,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,1595,414700.0,57225.49,2024,1,5,29,0,1,0,2801.0,1616.0,,2339.8571428571427,2306.0,-0.4305605141021064
2024-01-30,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,1686,438360.0,51379.85,2024,1,5,30,1,1,0,1595.0,1395.0,,2381.4285714285716,2285.3333333333335,0.05705329153605021
2024-01-31,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.95,1588,412880.0,61715.75,2024,1,5,31,2,1,0,1686.0,3304.0,2590.0,2136.285714285714,2251.9333333333334,-0.05812574139976279
2024-02-01,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,3008,782080.0,105567.94,2024,2,5,1,3,1,0,1588.0,1840.0,2797.0,2303.1428571428573,2258.9666666666667,0.8942065491183879
2024-02-02,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,2892,751920.0,93767.77,2024,2,5,2,4,1,0,3008.0,3606.0,2962.0,2201.1428571428573,2256.633333333333,-0.03856382978723405
2024-02-03,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,1479,384540.0,53060.17,2024,2,5,3,5,1,1,2892.0,1838.0,2959.0,2149.8571428571427,2207.3,-0.4885892116182573
2024-02-04,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,4273,1110980.0,156764.31,2024,2,5,4,6,1,1,1479.0,2801.0,1188.0,2360.1428571428573,2310.133333333333,1.8891142663962137
2024-02-05,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,3002,780520.0,99617.23,2024,2,6,5,0,1,0,4273.0,1595.0,2527.0,2561.1428571428573,2325.9666666666667,-0.2974490989936812
2024-02-06,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,2047,532220.0,76362.49,2024,2,6,6,1,1,0,3002.0,1686.0,2588.0,2612.714285714286,2307.9333333333334,-0.31812125249833445
2024-02-07,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,1199,311740.0,40611.69,2024,2,6,7,2,1,0,2047.0,1588.0,1592.0,2557.1428571428573,2294.8333333333335,-0.4142647777234978
2024-02-08,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,2518,654680.0,89301.61,2024,2,6,8,3,1,0,1199.0,3008.0,1665.0,2487.1428571428573,2323.266666666667,1.1000834028356965
2024-02-09,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,2951,767260.0,104390.4,2024,2,6,9,4,1,0,2518.0,2892.0,2629.0,2495.5714285714284,2334.0,0.17196187450357425
2024-02-10,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,3277,852020.0,117156.98,2024,2,6,10,5,1,1,2951.0,1479.0,1824.0,2752.4285714285716,2382.4333333333334,0.11047102677058618
2024-02-11,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,3434,892840.0,128679.01,2024,2,6,11,6,1,1,3277.0,4273.0,1815.0,2632.5714285714284,2436.4,0.04790967348184316
2024-02-12,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,1855,482300.0,54792.82,2024,2,7,12,0,1,0,3434.0,3002.0,3066.0,2468.714285714286,2396.0333333333333,-0.45981362842166573
2024-02-13,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,1838,477880.0,70728.78,2024,2,7,13,1,1,0,1855.0,2047.0,3081.0,2438.8571428571427,2354.6,-0.009164420485175184
2024-02-14,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,2575,669500.0,91715.54,2024,2,7,14,2,1,0,1838.0,1199.0,3012.0,2635.4285714285716,2340.0333333333333,0.40097932535364533
2024-02-15,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,3382,879320.0,109761.35,2024,2,7,15,3,1,0,2575.0,2518.0,2232.0,2758.8571428571427,2378.366666666667,0.31339805825242717
2024-02-16,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,1530,397800.0,46022.77,2024,2,7,16,4,1,0,3382.0,2951.0,1572.0,2555.8571428571427,2376.9666666666667,-0.5476049674748669
2024-02-17,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,3349,870740.0,119347.13,2024,2,7,17,5,1,1,1530.0,3277.0,2957.0,2566.1428571428573,2390.0333333333333,1.188888888888889
2024-02-18,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,1500,390000.0,56638.11,2024,2,7,18,6,1,1,3349.0,3434.0,1971.0,2289.8571428571427,2374.3333333333335,-0.5521051060017916
2024-02-19,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,2931,762060.0,85115.49,2024,2,8,19,0,1,0,1500.0,1855.0,2540.0,2443.5714285714284,2387.366666666667,0.954
2024-02-20,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,1043,271180.0,37057.08,2024,2,8,20,1,1,0,2931.0,1838.0,1312.0,2330.0,2378.4,-0.6441487546912317
2024-02-21,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,1567,407420.0,45131.33,2024,2,8,21,2,1,0,1043.0,2575.0,1616.0,2186.0,2376.766666666667,0.5023969319271333
2024-02-22,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,2385,620100.0,77678.4,2024,2,8,22,3,1,0,1567.0,3382.0,1395.0,2043.5714285714287,2409.766666666667,0.5220165922144224
2024-02-23,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,3117,810420.0,114805.34,2024,2,8,23,4,1,0,2385.0,1530.0,3304.0,2270.285714285714,2403.5333333333333,0.3069182389937106
2024-02-24,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,2336,607360.0,93588.44,2024,2,8,24,5,1,1,3117.0,3349.0,1840.0,2125.5714285714284,2420.0666666666666,-0.25056143727943536
2024-02-25,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,2618,680680.0,91079.72,2024,2,8,25,6,1,1,2336.0,1500.0,3606.0,2285.285714285714,2387.133333333333,0.12071917808219168
2024-02-26,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,1932,502320.0,74668.5,2024,2,9,26,0,1,0,2618.0,2931.0,1838.0,2142.5714285714284,2390.266666666667,-0.2620320855614974
2024-02-27,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,1795,466700.0,72778.65,2024,2,9,27,1,1,0,1932.0,1043.0,2801.0,2250.0,2356.733333333333,-0.07091097308488614
2024-02-28,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,1225,318500.0,49054.69,2024,2,9,28,2,1,0,1795.0,1567.0,1595.0,2201.1428571428573,2344.4,-0.31754874651810583
2024-02-29,PR009,Soft Drinks,Grocery,Coca-Cola,Winter,No,0.98,2624,682240.0,92113.57,2024,2,9,29,3,1,0,1225.0,2385.0,1686.0,2235.285714285714,2375.6666666666665,1.1420408163265305
2024-03-01,PR009,Soft Drinks,Grocery,Coca-Cola,Summer,No,1.02,1659,431340.0,46863.229999999996,2024,3,9,1,4,1,0,2624.0,3117.0,1588.0,2027.0,2378.0333333333333,-0.36775914634146345
2024-03-02,PR009,Soft Drinks,Grocery,Coca-Cola,Summer,No,1.02,1509,392340.0,51374.2,2024,3,9,2,5,1,1,1659.0,2336.0,3008.0,1908.857142857143,2328.0666666666666,-0.09041591320072329
2024-03-03,PR009,Soft Drinks,Grocery,Coca-Cola,Summer,No,1.02,2993,778180.0,100301.66,2024,3,9,3,6,1,1,1509.0,2618.0,2892.0,1962.4285714285713,2331.4333333333334,0.9834327369118621
2024-03-04,PR009,Soft Drinks,Grocery,Coca-Cola,Summer,No,1.02,1365,354900.0,43794.740000000005,2024,3,10,4,0,1,0,2993.0,1932.0,1479.0,1881.4285714285713,2327.633333333333,-0.5439358503174072
2024-03-05,PR009,Soft Drinks,Grocery,Coca-Cola,Summer,No,1.02,2807,729820.0,104313.01,2024,3,10,5,1,1,0,1365.0,1795.0,4273.0,2026.0,2278.766666666667,1.0564102564102562
2024-03-06,PR009,Soft Drinks,Grocery,Coca-Cola,Summer,No,1.02,2224,578240.0,74366.66,2024,3,10,6,2,1,0,2807.0,1225.0,3002.0,2168.714285714286,2252.8333333333335,-0.2076950480940506
2024-03-07,PR009,Soft Drinks,Grocery,Coca-Cola,Summer,No,1.02,2742,712920.0,88392.01000000001,2024,3,10,7,3,1,0,2224.0,2624.0,2047.0,2185.5714285714284,2276.0,0.2329136690647482
2024-03-08,PR009,Soft Drinks,Grocery,Coca-Cola,Summer,No,1.02,824,214240.0,26426.82,2024,3,10,8,4,1,0,2742.0,1659.0,1199.0,2066.285714285714,2263.5,-0.6994894237782641
2024-03-09,PR009,Soft Drinks,Grocery,Coca-Cola,Summer,No,1.02,3983,1035580.0,147885.06,2024,3,10,9,5,1,1,824.0,1509.0,2518.0,2419.714285714286,2312.3333333333335,3.83373786407767
2024-03-10,PR009,Soft Drinks,Grocery,Coca-Cola,Summer,No,1.02,2354,612040.0,86550.97,2024,3,10,10,6,1,1,3983.0,2993.0,2951.0,2328.4285714285716,2292.4333333333334,-0.40898819984935975
2024-03-11,PR009,Soft Drinks,Grocery,Coca-Cola,Summer,No,1.02,2575,669500.0,81057.89,2024,3,11,11,0,1,0,2354.0,1365.0,3277.0,2501.285714285714,2269.0333333333333,0.09388275276125735
2024-03-12,PR009,Soft Drinks,Grocery,Coca-Cola,Summer,No,1.02,3031,788060.0,107417.65,2024,3,11,12,1,1,0,2575.0,2807.0,3434.0,2533.285714285714,2255.6,0.17708737864077673
2024-03-13,PR009,Soft Drinks,Grocery,Coca-Cola,Summer,No,1.02,3238,841880.0,109635.6,2024,3,11,13,2,1,0,3031.0,2224.0,1855.0,2678.1428571428573,2301.7,0.06829429231276807
2024-03-14,PR009,Soft Drinks,Grocery,Coca-Cola,Summer,No,1.02,1994,518440.0,61413.61,2024,3,11,14,3,1,0,3238.0,2742.0,1838.0,2571.285714285714,2306.9,-0.3841877702285361
